training/action_critic/adv,training/action_critic/critic_loss,training/action_critic/q_max,training/action_critic/q_mean,training/action_critic/q_min,training/action_critic/v_max,training/action_critic/v_mean,training/action_critic/v_min,training/action_critic/value_loss,training/actor/bc_flow_loss,training/chunk_critic/critic_loss,training/chunk_critic/q_logit_max,training/chunk_critic/q_logit_mean,training/chunk_critic/q_logit_min,training/chunk_critic/q_max,training/chunk_critic/q_mean,training/chunk_critic/q_min,training/goal_proposer/goal_proposer_loss,training/grad/max,training/grad/min,training/grad/norm,validation/action_critic/adv,validation/action_critic/critic_loss,validation/action_critic/q_max,validation/action_critic/q_mean,validation/action_critic/q_min,validation/action_critic/v_max,validation/action_critic/v_mean,validation/action_critic/v_min,validation/action_critic/value_loss,validation/actor/bc_flow_loss,validation/chunk_critic/critic_loss,validation/chunk_critic/q_logit_max,validation/chunk_critic/q_logit_mean,validation/chunk_critic/q_logit_min,validation/chunk_critic/q_max,validation/chunk_critic/q_mean,validation/chunk_critic/q_min,validation/goal_proposer/goal_proposer_loss,time/epoch_time,time/total_time,step
0.00371565,0.14859231,0.9977392,0.50050443,0.083008975,0.99781513,0.49625155,0.085800126,0.031866368,0.4040241,0.4161113,6.7214136,0.6008281,-2.4825723,0.9987966,0.48717308,0.077089,0.37610176,1.9180368,-1.8042846,30.657677,0.0005264989,0.16090672,0.9972824,0.47043392,0.092550196,0.9970071,0.4712181,0.09677471,0.02937485,0.39045513,0.41359195,6.7692747,0.35967115,-2.3650851,0.9988527,0.4550139,0.08587418,0.43932676,0.03167274785041809,2192.7563664913177,49000
-0.0006133538,0.18748675,0.9975791,0.4998127,0.09991662,0.99758625,0.49885082,0.101268366,0.031486996,0.4248007,0.43236294,6.5908837,0.4547144,-2.2328365,0.99862903,0.48571825,0.09684027,0.45353204,6.264159,-7.346921,71.47083,0.00096130604,0.18133622,0.9968418,0.48236725,0.096016355,0.9961991,0.48089585,0.10137796,0.025353406,0.42983168,0.4443961,6.493717,0.24905716,-2.391818,0.9984894,0.4693113,0.083798744,0.35626432,0.03160716700553894,2224.3635580539703,50000
0.0002940657,0.13556202,0.9979521,0.51422256,0.08656747,0.99638546,0.5133935,0.08838143,0.031547807,0.40409267,0.4082869,6.612787,0.61089665,-2.4966557,0.99865866,0.49318433,0.076092966,0.395411,2.4770646,-1.9024583,24.987305,0.0014962277,0.13461995,0.998165,0.4658599,0.08521027,0.99783045,0.46396184,0.08612695,0.025773404,0.39453462,0.41296706,6.8268514,0.2486823,-2.568062,0.998917,0.44482985,0.071222395,0.3666973,0.6071329772472381,2831.4965586662292,51000
0.0014568148,0.17502828,0.998686,0.50185883,0.08185356,0.9974879,0.50137365,0.0867891,0.031519786,0.4239843,0.42296228,7.405164,0.55828613,-2.5121307,0.9993923,0.4887763,0.07501214,0.44934666,5.5295725,-5.1858354,53.639183,-0.000726464,0.15547629,0.99806815,0.49566656,0.08633499,0.99687946,0.49617234,0.09123688,0.030323796,0.4151618,0.40629837,7.2295275,0.5055181,-2.4889374,0.9992756,0.47847363,0.07663736,0.48713353,0.031123274564743043,2862.6198642253876,52000
-0.0022863604,0.20634845,0.998334,0.48518893,0.088051304,0.9968778,0.4961092,0.089493066,0.027948359,0.4311195,0.41334677,7.465817,0.5525052,-2.3694298,0.999428,0.4839739,0.08553372,0.40281594,2.674003,-2.7225301,36.77799,-0.0030580736,0.18920146,0.99876237,0.4719356,0.089902416,0.9971252,0.48226815,0.09433084,0.030093215,0.43179423,0.41250572,6.993909,0.47797576,-2.4654095,0.9990834,0.4697318,0.07831895,0.45026892,0.0317417094707489,2894.3616008758545,53000
0.0019439352,0.16168769,0.9971322,0.47585765,0.09497445,0.997122,0.4771145,0.093249135,0.027913358,0.38311356,0.42260608,6.5072403,0.34394285,-2.4119294,0.9985096,0.4607008,0.08226754,0.42682752,2.653249,-2.7897494,41.015766,0.0030543061,0.18897538,0.99674284,0.49524203,0.09275633,0.9975489,0.49746293,0.09324267,0.028609302,0.44421118,0.4240512,6.675595,0.5207681,-2.4538105,0.99874026,0.4939746,0.07916035,0.44900388,0.0318907380104065,2926.2523646354675,54000
0.0029775316,0.11354703,0.998345,0.5030243,0.08851695,0.99748373,0.49587497,0.08197059,0.028032295,0.3987197,0.3720045,7.3244643,0.67609197,-2.5078332,0.9993412,0.48118326,0.07531086,0.4248518,2.1920104,-1.7767787,38.739666,-0.001071035,0.13909869,0.99870944,0.51362723,0.08946939,0.9980386,0.51167583,0.0838402,0.0330784,0.46418095,0.43577272,7.496331,0.6841487,-2.5484965,0.99944514,0.4908579,0.07252756,0.48451298,0.03203107905387879,2958.283480167389,55000
0.00022366791,0.15646592,0.9986058,0.51973194,0.083733566,0.997735,0.5199276,0.09209069,0.026500221,0.37016225,0.42103153,6.803345,0.6352877,-2.3671384,0.9988912,0.5005812,0.085713126,0.3922798,1.9410021,-2.1689782,24.55956,-0.0011501473,0.16777828,0.9981255,0.48532483,0.08323088,0.99787974,0.48939326,0.089648955,0.029646058,0.42696476,0.38709846,6.7291193,0.46541724,-2.3507087,0.9988059,0.47303438,0.08700945,0.45314002,0.03199742603302002,2990.280935525894,56000
-0.000787247,0.15525617,0.9980823,0.49035317,0.07775203,0.99662644,0.49468356,0.08164668,0.029945081,0.41531953,0.3971582,7.282993,0.6137547,-2.612623,0.99931335,0.48286706,0.06833044,0.37519747,7.898007,-7.133027,67.83509,0.004874957,0.1759616,0.9983407,0.47273332,0.08418502,0.9975138,0.4718439,0.08795434,0.030578505,0.42139953,0.4331112,7.308366,0.4511592,-2.5180948,0.99933046,0.4616003,0.07459936,0.36829978,0.03204205417633057,3022.323013305664,57000
0.0017010153,0.14138047,0.9986884,0.48949233,0.08097398,0.9979619,0.48144692,0.08983721,0.023440938,0.39778894,0.4334734,7.3405604,0.41688123,-2.4864225,0.9993517,0.46459705,0.07681551,0.27990812,1.8592243,-1.6205792,23.952496,-0.0014754038,0.13803147,0.9986896,0.5022443,0.09016211,0.99785906,0.49729574,0.09797171,0.03078579,0.4139705,0.39707562,7.5883894,0.5421387,-2.4451056,0.99949396,0.4789009,0.07979721,0.4684281,0.03194752335548401,3054.270563840866,58000
-0.0011239151,0.13284853,0.99858934,0.45741686,0.07655384,0.9979126,0.45753554,0.080591924,0.028762724,0.40583685,0.4028661,7.2838855,0.25847808,-2.6169462,0.99931395,0.4358916,0.06805572,0.4683811,2.679506,-3.975854,38.84118,0.0007062222,0.14124945,0.99802125,0.4850733,0.086928524,0.9970901,0.48523065,0.08537706,0.03140036,0.4326862,0.4014113,7.0392256,0.39438507,-2.4586153,0.999124,0.4662183,0.0788108,0.39470595,0.031885855674743654,3086.156444787979,59000
0.0012112809,0.1936423,0.99864966,0.46593794,0.07215454,0.99811727,0.46897846,0.07759775,0.026810966,0.43114185,0.41554785,7.9056573,0.36380288,-2.5025232,0.9996315,0.45807257,0.075681485,0.43135634,6.776209,-7.1560464,66.661575,0.0008031307,0.1680314,0.9980186,0.45723945,0.08038018,0.99741024,0.46034646,0.08495735,0.029912448,0.42555326,0.4055933,7.364809,0.3188837,-2.5433786,0.99936724,0.4451817,0.07287258,0.44000995,0.03184662675857544,3118.00310254097,60000
0.0012402679,0.13660549,0.99828243,0.48256883,0.08635037,0.99768186,0.47843167,0.0831286,0.030863345,0.3702902,0.4042917,7.052911,0.40899697,-2.571079,0.99913585,0.46655783,0.071023084,0.3674614,1.7157921,-1.253982,22.342178,0.001822857,0.14056067,0.99858993,0.50678253,0.09285218,0.9981077,0.5007665,0.093294,0.03155498,0.4088235,0.43063614,7.084147,0.4830063,-2.529895,0.99916244,0.4811473,0.073788814,0.36969823,0.03176059365272522,3149.7637259960175,61000
0.0010794948,0.1471981,0.99785846,0.4833071,0.0794833,0.99721164,0.48030263,0.09120042,0.03224967,0.42121622,0.4243307,6.927571,0.31070614,-2.353929,0.9990206,0.46485016,0.08675398,0.47466534,4.236266,-3.8272276,40.772213,0.0033387246,0.13771291,0.9981217,0.49908972,0.0793882,0.9972652,0.49542913,0.09015515,0.03480354,0.40556222,0.41195408,6.876099,0.527085,-2.4732742,0.99896896,0.479946,0.07775313,0.36490995,0.03184877562522888,3181.612529039383,62000
0.0008697951,0.14798775,0.99797565,0.46893024,0.080190524,0.9975848,0.4663782,0.086511634,0.030805752,0.42977917,0.40355587,7.3066654,0.3375501,-2.5207229,0.9993294,0.45020172,0.074418135,0.3832505,3.633244,-4.479947,42.343086,-0.00092902465,0.14797996,0.99848014,0.44393665,0.07410402,0.998059,0.43991572,0.081770785,0.03273446,0.4302831,0.42657137,7.500675,0.11657989,-2.538964,0.99944764,0.42283317,0.0731714,0.45945823,0.03170812702178955,3213.320684194565,63000
0.001902161,0.12478929,0.99824923,0.5052814,0.078004025,0.99760365,0.5009147,0.08128444,0.026081389,0.42226493,0.40444127,7.739844,0.6754199,-2.5650208,0.99956506,0.48510385,0.07142383,0.42766446,4.9505706,-5.0255346,45.593266,-0.0033095693,0.1233141,0.99867874,0.47390112,0.07189723,0.99826175,0.47400612,0.0781797,0.032328673,0.37123972,0.41782886,7.7754464,0.30404797,-2.623648,0.9995802,0.4482238,0.0676319,0.45998833,0.03174603843688965,3245.0667448043823,64000
-0.00055561104,0.14140475,0.99761045,0.48551914,0.07872264,0.99736124,0.48326367,0.078383535,0.03120919,0.4358151,0.41326457,6.638273,0.43039522,-2.556971,0.99869245,0.46815053,0.071959555,0.4051786,3.7005415,-3.5655963,40.096542,-0.0010393343,0.14540683,0.99724585,0.4969042,0.08011357,0.9964011,0.49594098,0.07872213,0.028427511,0.40038556,0.40916234,6.582387,0.40915853,-2.5429914,0.9986174,0.47702,0.072898746,0.3028218,0.031730748414993286,3276.7975194454193,65000
0.0019594864,0.16758895,0.9990834,0.48912093,0.075665005,0.99864143,0.49207276,0.07412905,0.037296943,0.39105886,0.4099686,7.6378446,0.5569149,-2.6834333,0.9995184,0.4782516,0.06395803,0.37925556,2.6400356,-2.553487,31.23719,0.001008519,0.172383,0.99869883,0.45588765,0.077051006,0.99823475,0.45998546,0.07937349,0.035413794,0.44020146,0.41044027,7.7194157,0.2545379,-2.659403,0.999556,0.44338366,0.06541181,0.47316572,0.031669820547103884,3308.4673697948456,66000
0.0009291817,0.14590874,0.9980513,0.4529572,0.078596234,0.9975032,0.45294422,0.083084516,0.025948588,0.409231,0.41357937,7.2716994,0.26576158,-2.7836158,0.9993056,0.4367095,0.058215994,0.4544492,6.2364836,-6.895216,52.486122,-0.0018025006,0.14221673,0.99878067,0.47506198,0.07431945,0.9980683,0.47769877,0.07844514,0.027518298,0.4494764,0.4020276,7.668996,0.4123889,-2.7185154,0.9995331,0.45916182,0.061889604,0.4285582,0.031587613105773925,3340.055008649826,67000
0.0011419954,0.12009039,0.9979716,0.5200124,0.07792759,0.9968137,0.5152271,0.07319166,0.026879532,0.42429405,0.36732224,7.1670513,0.77748245,-2.687988,0.99922895,0.49587995,0.06368589,0.39870554,1.1271605,-0.9602899,21.747505,0.00036434617,0.12863,0.9981864,0.44913933,0.07533305,0.9970216,0.44377756,0.07037657,0.026662912,0.36952537,0.4036633,6.936966,0.139396,-2.7591372,0.99902976,0.42719078,0.059572686,0.49319226,0.031685486555099486,3371.740520954132,68000
0.00013598194,0.15151337,0.99771607,0.4951944,0.07757372,0.9974203,0.4961593,0.081797205,0.031690814,0.43361285,0.39997736,6.65262,0.5161684,-2.6225777,0.998711,0.4818872,0.06769942,0.45128843,2.879082,-2.9946005,29.597143,-0.0007507296,0.16254848,0.9973609,0.46857387,0.07228694,0.99709773,0.4703841,0.07876542,0.026958022,0.42443267,0.40870532,6.472949,0.34991938,-2.77052,0.9984577,0.45802447,0.058938164,0.51578355,0.03168703079223633,3403.427585363388,69000
-0.001485222,0.16418865,0.9981996,0.493291,0.0743905,0.99739206,0.49624732,0.081074454,0.040741846,0.4326064,0.4074771,7.0798283,0.4741257,-2.621115,0.99915874,0.4810277,0.0677918,0.45067993,4.264489,-5.128128,39.961468,0.00012397268,0.14670633,0.9981648,0.50585425,0.074112736,0.9974394,0.5050524,0.08369466,0.034425374,0.4277794,0.38939923,7.168572,0.6503491,-2.7187414,0.99923015,0.4913662,0.061876487,0.5188984,0.03165768837928772,3435.085304737091,70000
-0.0012495316,0.1787807,0.9984212,0.49892598,0.07502047,0.9976835,0.50347674,0.08083835,0.030153122,0.3872668,0.4149168,7.18624,0.561994,-2.6409914,0.99924356,0.4895219,0.06654642,0.3377823,1.1757175,-1.4189249,24.084135,-0.0015530371,0.18535994,0.99844044,0.4813871,0.07312535,0.997815,0.48605478,0.07871628,0.03341879,0.43044657,0.41969657,6.9947968,0.46128067,-2.52814,0.99908423,0.47216293,0.07390885,0.38855237,0.03162026381492615,3466.705592393875,71000
-0.00039622484,0.1703694,0.9992474,0.44928026,0.06386339,0.99840504,0.4540512,0.07382531,0.030591581,0.40469325,0.43035913,7.3922954,0.17564462,-2.813948,0.9993844,0.4323854,0.056575093,0.33917317,1.8193796,-1.2605466,20.593983,-0.0016343369,0.16207454,0.9987735,0.46666798,0.06909074,0.9975447,0.47348356,0.08331717,0.030604497,0.363177,0.43099356,7.349045,0.22898929,-2.6006894,0.99935716,0.45001006,0.06909406,0.45347,0.031610230922698976,3498.315847158432,72000
0.0015570514,0.15503764,0.99795353,0.5015691,0.07103159,0.99701285,0.50378287,0.07257302,0.028843137,0.38868037,0.42544293,6.6756673,0.57632,-2.6137753,0.9987404,0.48396668,0.068257116,0.36398822,2.6466749,-2.0430388,32.3341,-0.0008830291,0.15179773,0.9980166,0.5089884,0.076210156,0.99711335,0.51268446,0.07697667,0.031446055,0.42876428,0.3891854,7.0044255,0.56513166,-2.666052,0.99909294,0.49298373,0.06500652,0.37856832,0.03159469485282898,3529.9105706214905,73000
0.00079172745,0.15645686,0.9984993,0.4861159,0.064741634,0.9980539,0.48626372,0.07764526,0.0280652,0.3982911,0.42787263,6.9961557,0.35047436,-2.642328,0.9990854,0.46916303,0.06646345,0.38785434,3.3139403,-3.4313269,35.504025,0.00081685383,0.16680567,0.9984713,0.47378016,0.06766139,0.997877,0.47503233,0.08258346,0.026602376,0.40489116,0.42830798,7.0401077,0.2864247,-2.5527024,0.9991247,0.45890617,0.07224514,0.39320135,0.03160123705863953,3561.5118300914764,74000
0.00092677865,0.124010675,0.9985215,0.49885342,0.08441072,0.99792814,0.4950553,0.0883608,0.026523886,0.43679354,0.40307042,7.249956,0.505598,-2.557924,0.9992902,0.47652254,0.07189594,0.36069667,2.5239992,-1.6695453,23.897842,-0.0005356626,0.12330603,0.99843854,0.46991286,0.0714145,0.9974654,0.46920174,0.07363938,0.029911049,0.41057408,0.40003037,7.0356956,0.3015584,-2.5983105,0.9991209,0.4472285,0.06924724,0.38491917,0.03165875315666199,3593.1706178188324,75000
0.0019582552,0.14759433,0.9985378,0.5113905,0.06781567,0.9976833,0.5084015,0.07106076,0.033928882,0.41944823,0.39432833,7.5365405,0.6761341,-2.6934574,0.9994671,0.4933633,0.06336053,0.42043257,1.4190309,-1.8448507,27.732307,0.0003709868,0.16010115,0.99901223,0.4903453,0.07051375,0.9985665,0.48918408,0.077567145,0.02879366,0.40231284,0.40383178,7.626082,0.42656633,-2.6179812,0.9995127,0.4766346,0.06799011,0.41882613,0.03161263251304627,3624.783269882202,76000
0.0034730015,0.13455117,0.9991786,0.51663715,0.07737375,0.99836236,0.50753814,0.07799747,0.034764852,0.4020903,0.40543976,7.588018,0.6041768,-2.707062,0.9994937,0.49172112,0.06255793,0.4699793,3.4906955,-3.1576602,39.676685,0.0025387497,0.13067706,0.9986707,0.49917045,0.07504703,0.9978375,0.49168673,0.079256944,0.03954506,0.36217266,0.39750403,7.354585,0.5144192,-2.588158,0.99936074,0.48563406,0.06990446,0.45889145,0.03158399319648743,3656.367292881012,77000
-0.0028524343,0.15369235,0.9979151,0.49318773,0.07056945,0.9974446,0.4974351,0.08219182,0.037438698,0.38098222,0.41940337,7.1267624,0.4439725,-2.610844,0.9991973,0.47335705,0.068443775,0.37444353,1.6180774,-1.5489706,21.766352,-0.0005353873,0.15668778,0.9974451,0.4793462,0.06482017,0.99766445,0.4807012,0.06927667,0.030520044,0.4144851,0.397207,6.922355,0.49870577,-2.67016,0.99901545,0.4659086,0.06475727,0.39387402,0.03160799837112427,3687.9753229618073,78000
0.00030011043,0.17315814,0.9984541,0.46549293,0.07067905,0.9981578,0.47142193,0.07589347,0.032054745,0.44920915,0.4011998,7.2395864,0.33482558,-2.5371423,0.99928284,0.45468554,0.07329504,0.41761506,4.2178917,-3.3792193,37.428375,0.0016389845,0.17222916,0.9982102,0.4564046,0.07271662,0.9975103,0.46010643,0.07802496,0.03064645,0.40498972,0.39842075,7.178968,0.24842124,-2.5444672,0.99923813,0.44579124,0.072799064,0.42063951,0.0315921311378479,3719.567481279373,79000
-0.0015122076,0.17556752,0.9984346,0.47845006,0.07427431,0.9975012,0.48297983,0.08024634,0.02809355,0.4051932,0.40449023,7.3573403,0.4839135,-2.5735934,0.9993625,0.46861908,0.07085736,0.42893523,4.8224554,-5.339153,35.99854,-0.00094625825,0.17105448,0.99873596,0.4861977,0.06723179,0.99798894,0.48680633,0.075059704,0.035643816,0.42632553,0.4123536,7.5178146,0.4971331,-2.5950015,0.99945694,0.47072917,0.06946081,0.3657971,0.03165267086029053,3751.22017455101,80000
0.0019474318,0.17133068,0.9990699,0.46420738,0.07118702,0.9985238,0.46544948,0.07600479,0.025336815,0.38320023,0.41233587,7.5245805,0.35916194,-2.6631565,0.99946064,0.45335284,0.06518273,0.35477966,1.5924355,-1.7631252,26.27288,5.6739664e-06,0.16939063,0.998558,0.47917914,0.061157048,0.99808514,0.48294842,0.0660204,0.03173457,0.41347164,0.4149367,7.548289,0.506254,-2.765079,0.9994732,0.46660453,0.059240673,0.46472472,0.03161993432044983,3782.8401339054108,81000
-0.0009372415,0.16201404,0.99849916,0.47926322,0.072633736,0.9982809,0.48324698,0.07771318,0.027769014,0.4212048,0.4008217,7.2383285,0.42691946,-2.6082203,0.999282,0.46479484,0.06861124,0.3759542,2.0819614,-1.9332066,28.945925,-0.001665802,0.15143521,0.9981711,0.50421506,0.07472316,0.9976809,0.5088519,0.075789034,0.03169959,0.43688005,0.39123055,7.2704916,0.665548,-2.6398175,0.99930465,0.49729267,0.06661939,0.41232356,0.031536498069763184,3814.376661300659,82000
-0.0009981394,0.13779233,0.9974814,0.48433882,0.08024754,0.9979741,0.48045883,0.08353073,0.024008397,0.39453042,0.4305098,6.727744,0.25880823,-2.5442598,0.9988042,0.45678464,0.072813064,0.40798846,2.955499,-3.2231765,28.912807,-0.00017266581,0.13405554,0.9980116,0.48717546,0.06923014,0.9980599,0.48451182,0.07113332,0.027500449,0.39783028,0.3960369,6.852091,0.3160027,-2.7855058,0.99894387,0.46331388,0.058112465,0.37128133,0.031591106176376345,3845.9677925109863,83000
0.0013115264,0.16203277,0.99909043,0.5206683,0.064841375,0.9980496,0.5219344,0.06324576,0.032263145,0.42501637,0.40526438,7.566891,0.864312,-2.7440205,0.999483,0.511356,0.06042524,0.40064156,1.8984363,-2.9380424,29.75187,0.002201132,0.15859562,0.99891067,0.5000016,0.06409234,0.9982167,0.49930918,0.062116325,0.035494737,0.41140783,0.37999806,7.692293,0.67142594,-2.7223706,0.99954385,0.48753783,0.061666153,0.44316036,0.03158913254737854,3877.5569491386414,84000
-0.0009723556,0.13009684,0.99807775,0.47653142,0.074595876,0.99799913,0.4723549,0.082736015,0.024172325,0.42386806,0.40309843,7.348207,0.4382268,-2.5363157,0.9993567,0.45675927,0.07335121,0.42934635,2.8005216,-3.4704478,37.29156,0.0014315617,0.12651573,0.9985177,0.47662598,0.06291384,0.99816173,0.4710745,0.06870427,0.027027223,0.4588864,0.40311956,7.311142,0.4173676,-2.7194786,0.99933237,0.45274162,0.061833706,0.41569108,0.031601306915283206,3909.158281326294,85000
-0.0010732735,0.16550298,0.9989145,0.47637007,0.06696496,0.998667,0.4816888,0.068833224,0.032113597,0.38006195,0.42747584,7.2226353,0.4628794,-2.834612,0.9992706,0.46481082,0.055482216,0.43847346,4.66259,-4.7266955,47.214794,0.0013105003,0.17709546,0.9986444,0.45975208,0.07810521,0.9981384,0.46195713,0.07982914,0.026939124,0.41047162,0.4158635,7.30022,0.34124067,-2.698268,0.999325,0.44845828,0.06307563,0.44096756,0.03159868121147156,3940.7569892406464,86000
0.0005082261,0.14041474,0.9987167,0.4966835,0.076723196,0.9983382,0.49393344,0.07403951,0.033499397,0.41612872,0.393105,7.4206896,0.7067331,-2.5332046,0.99940157,0.47805777,0.07356295,0.32715043,1.4579742,-1.8856757,23.926218,-0.0010380341,0.15095818,0.9990202,0.47246766,0.07626456,0.9990065,0.4697806,0.075560175,0.027698372,0.38205063,0.42182478,7.323605,0.35007873,-2.5064194,0.9993406,0.45447817,0.07540938,0.335226,0.0316038932800293,3972.360910177231,87000
0.0003653475,0.14371109,0.99901986,0.48982975,0.065741375,0.99838054,0.49143746,0.07175367,0.029535288,0.42308497,0.38582778,7.2743807,0.60148543,-2.7411354,0.9993074,0.4781088,0.06058925,0.37475026,3.2493007,-2.8059943,34.965473,5.677773e-05,0.16031533,0.9987791,0.47853133,0.072379254,0.99852836,0.48102185,0.07713762,0.026689984,0.4376194,0.41324836,7.3689737,0.3934703,-2.6561735,0.99936986,0.46899596,0.06560953,0.36749685,0.031566289186477664,4003.9272227287292,88000
-0.0033496742,0.15466058,0.9994025,0.47712204,0.07481979,0.99847335,0.48069587,0.080951236,0.02669074,0.38143218,0.41307124,7.8768263,0.44532862,-2.6312208,0.9996207,0.45975074,0.06715593,0.3842349,1.2845054,-0.88972914,17.340778,0.00091511756,0.1360282,0.9994011,0.4878904,0.07638642,0.9987199,0.4883321,0.082833104,0.031681117,0.405366,0.3753545,7.893246,0.7057679,-2.6342707,0.9996269,0.47563392,0.06696512,0.38689578,0.03154325032234192,4035.4705018997192,89000
-0.0020390488,0.18310128,0.99778736,0.4861804,0.062742755,0.9977083,0.49270868,0.069746554,0.028615465,0.41054645,0.40856543,7.015619,0.47206244,-2.7436416,0.999103,0.477451,0.060446754,0.3462578,1.8401492,-2.095062,29.389008,-0.00082418247,0.16537715,0.9984043,0.49392462,0.061915316,0.9983895,0.49632156,0.069327705,0.030182447,0.38135,0.38927516,7.1397066,0.621037,-2.767378,0.9992076,0.48755002,0.05911267,0.38405484,0.0315676589012146,4067.038186311722,90000
0.0007166739,0.16554399,0.9987061,0.5061185,0.077651836,0.9978377,0.50626665,0.08091967,0.033606138,0.37806398,0.3991091,7.8374085,0.7447614,-2.6233602,0.9996054,0.49454427,0.06765005,0.44917208,2.2880385,-2.5431805,28.106989,0.0008627521,0.14295132,0.99877375,0.5063471,0.062864326,0.9981339,0.50705516,0.06376241,0.031234559,0.43823963,0.39524445,7.931595,0.76384926,-2.803788,0.99964094,0.49568412,0.057119824,0.33468342,0.03160432910919189,4098.642545461655,91000
-0.004181874,0.14513652,0.9988003,0.47629625,0.076018624,0.99866736,0.4816069,0.08316039,0.029864706,0.4255467,0.41298935,7.9341035,0.5419173,-2.6581318,0.9996418,0.467209,0.065489575,0.39017218,2.0558243,-2.3779693,34.00876,-0.002886565,0.14719947,0.9982723,0.45433256,0.05932833,0.997821,0.4583212,0.06519029,0.0351898,0.44879478,0.42011833,8.008777,0.3271354,-2.811329,0.99966764,0.43888727,0.056715045,0.37148044,0.031591516017913816,4130.234089374542,92000
0.0015888377,0.149845,0.9992514,0.47898743,0.06234043,0.99859375,0.48005107,0.067347646,0.02831589,0.35971463,0.4028395,7.853946,0.4574402,-2.7949517,0.99961185,0.46532437,0.057597585,0.43444926,5.444772,-5.1711135,59.641273,-0.00041973568,0.17938496,0.99945885,0.46762,0.065620124,0.9990922,0.4724224,0.07343031,0.034018144,0.39688325,0.41041747,7.7625775,0.38316783,-2.5978162,0.99957484,0.45715743,0.0692791,0.4107865,0.03156518530845642,4161.799300432205,93000
0.00025886216,0.14723961,0.99859625,0.45394507,0.06890455,0.9983367,0.45545495,0.07296667,0.025402252,0.41445005,0.38021794,7.5062714,0.38992426,-2.6701066,0.9994506,0.44453412,0.064760506,0.41762835,3.8759592,-5.290161,36.720104,0.00046049416,0.16518645,0.9984921,0.48224983,0.07172076,0.99824935,0.484331,0.07485483,0.028118717,0.3803718,0.4007828,7.2831745,0.45863014,-2.6251519,0.9993135,0.47181568,0.06753712,0.38926452,0.03155880117416382,4193.35812497139,94000
-0.0021772063,0.1809824,0.998657,0.46213695,0.06162029,0.9984345,0.46990806,0.07012177,0.028740218,0.38353503,0.39463735,7.346936,0.42652306,-2.7336893,0.99935585,0.45244437,0.061014447,0.33546436,2.6731334,-3.1465938,34.91754,-0.0016083771,0.17201163,0.9988269,0.45797977,0.06983311,0.9984762,0.46341887,0.082917206,0.038761713,0.38058603,0.41173607,7.840874,0.39098302,-2.6151876,0.99960685,0.44901952,0.068167344,0.37818462,0.03155938720703125,4224.917536497116,95000
